"","Year","id","X","Y","Spec","Date","Visit.Interval","Expos","Survive","Fate","FirstFound","Stage","BHCONum","BHCOpres","Clutch","InitClutch","InitBHCO","AgeFound","KBG","Smooth.Brome","Litter","Bare","Forb","Grasslike","Woody","Litter.Depth","Veg.Height","R1","R2","R3","R4","Unit","Pasture","Patch","Treatment","pTreat","cTreat","Notes","aRobel","Group"
"1699",2022,"CCSP04643625176860",464362,5176860,"CCSP",161,1,3,"Failed",1,"6/6/2022","Nestling",2,1,"1","3",2,"19",15,0,3,0,3,0,63,"10","780",8,8,11,6,"Wagon",14,"NW","MTORG","Moderate","Full","",8.25,"FAC"
"1700",2022,"CCSP04642435177087",464243,5177087,"CCSP",162,1,3,"Survive",0,"6/7/2022","Incubating",0,0,"4","4",0,"2",15,63,0,0,3,0,15,"70","110",9,8,10,8,"Wagon",14,"NW","MTORG","Moderate","Full","",8.75,"FAC"
"1701",2022,"CCSP04642435177087",464243,5177087,"CCSP",165,2,3,"Failed",1,"6/7/2022","Incubating",0,0,"1","4",0,"2",15,63,0,0,3,0,15,"70","110",9,8,10,8,"Wagon",14,"NW","MTORG","Moderate","Full","",8.75,"FAC"
"1702",2022,"CCSP04644365176754",464436,5176754,"CCSP",208,1,3,"Survive",0,"7/23/2022","Nestling",0,0,"3","4",0,"14",38,85,0,0,15,0,38,"38","1149",9,6,9,12,"Wagon",14,"NW","MTORG","Moderate","Full","",9,"FAC"
"1703",2022,"CCSP04644365176754",464436,5176754,"CCSP",211,2,3,"Failed",1,"7/23/2022","Nestling",0,0,"3","4",0,"14",38,85,0,0,15,0,38,"38","1149",9,6,9,12,"Wagon",14,"NW","MTORG","Moderate","Full","",9,"FAC"
"1704",2022,"CCSP04642085176818",464208,5176818,"CCSP",186,1,2,"Survive",0,"7/2/2022","Incubating",2,1,"2","2",2,"5",63,3,0,0,15,0,15,"30","1090",9,10,9,9,"Wagon",14,"NW","MTORG","Moderate","Full","",9.25,"FAC"
"1705",2022,"CCSP04642085176818",464208,5176818,"CCSP",189,2,3,"Survive",0,"7/2/2022","Incubating",2,1,"2","2",2,"5",63,3,0,0,15,0,15,"30","1090",9,10,9,9,"Wagon",14,"NW","MTORG","Moderate","Full","",9.25,"FAC"
"1706",2022,"CCSP04642085176818",464208,5176818,"CCSP",191,3,2,"Survive",0,"7/2/2022","Incubating",2,1,"2","2",2,"5",63,3,0,0,15,0,15,"30","1090",9,10,9,9,"Wagon",14,"NW","MTORG","Moderate","Full","",9.25,"FAC"
"1707",2022,"CCSP04642085176818",464208,5176818,"CCSP",194,4,3,"Failed",1,"7/2/2022","Incubating",2,1,"2","2",2,"5",63,3,0,0,15,0,15,"30","1090",9,10,9,9,"Wagon",14,"NW","MTORG","Moderate","Full","",9.25,"FAC"
"1708",2022,"CCSP04644315176868",464431,5176868,"CCSP",189,1,2,"Survive",0,"7/5/2022","Incubating",1,1,"3","3",1,"5",63,0,3,0,3,0,38,"30","730",6,7,6,5,"Wagon",14,"NW","MTORG","Moderate","Full","",6,"FAC"
"1709",2022,"CCSP04644315176868",464431,5176868,"CCSP",191,2,2,"Survive",0,"7/5/2022","Incubating",1,1,"3","3",1,"5",63,0,3,0,3,0,38,"30","730",6,7,6,5,"Wagon",14,"NW","MTORG","Moderate","Full","",6,"FAC"
"1710",2022,"CCSP04644315176868",464431,5176868,"CCSP",194,3,3,"Failed",1,"7/5/2022","Incubating",1,1,"3","3",1,"5",63,0,3,0,3,0,38,"30","730",6,7,6,5,"Wagon",14,"NW","MTORG","Moderate","Full","",6,"FAC"
"1711",2022,"CCSP04644625177057",464462,5177057,"CCSP",209,1,3,"Survive",0,"7/24/2022","Nestling",0,0,"3","3",0,"17",85,0,0,0,15,3,38,"55","890",10,11,11,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",10,"FAC"
"1712",2022,"CCSP04644625177057",464462,5177057,"CCSP",211,2,2,"Survive",0,"7/24/2022","Nestling",0,0,"3","3",0,"17",85,0,0,0,15,3,38,"55","890",10,11,11,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",10,"FAC"
"1713",2022,"CCSP04643215177120",464321,5177120,"CCSP",189,1,2,"Survive",0,"7/5/2022","Incubating",1,1,"4","4",1,"8",65,15,0,0,15,0,15,"90","820",7,7,10,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8,"FAC"
"1714",2022,"CCSP04643215177120",464321,5177120,"CCSP",191,2,2,"Survive",0,"7/5/2022","Nestling",1,1,"4","4",1,"8",65,15,0,0,15,0,15,"90","820",7,7,10,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8,"FAC"
"1715",2022,"CCSP04643215177120",464321,5177120,"CCSP",194,3,3,"Survive",0,"7/5/2022","Nestling",1,1,"4","4",1,"8",65,15,0,0,15,0,15,"90","820",7,7,10,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8,"FAC"
"1716",2022,"CCSP04643215177120",464321,5177120,"CCSP",197,4,3,"Survive",0,"7/5/2022","Nestling",1,1,"2","4",1,"8",65,15,0,0,15,0,15,"90","820",7,7,10,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8,"FAC"
"1717",2022,"CCSP04643215177120",464321,5177120,"CCSP",200,5,3,"Survive",0,"7/5/2022","Nestling",1,1,"2","4",1,"8",65,15,0,0,15,0,15,"90","820",7,7,10,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8,"FAC"
"1718",2022,"CCSP04646845177021",464684,5177021,"CCSP",161,1,1,"Survive",0,"6/8/2022","Incubating",0,1,"4","4",0,"8",38,0,15,0,3,0,15,"30","740",6,7,8,5,"Wagon",15,"NW","MTORG","Rest","Moderate","",6.5,"FAC"
"1719",2022,"CCSP04646845177021",464684,5177021,"CCSP",164,2,3,"Survive",0,"6/8/2022","Nestling",1,1,"2","4",0,"8",38,0,15,0,3,0,15,"30","740",6,7,8,5,"Wagon",15,"NW","MTORG","Rest","Moderate","",6.5,"FAC"
"1720",2022,"CCSP04646845177021",464684,5177021,"CCSP",168,3,4,"Failed",1,"6/8/2022","Nestling",1,1,"2","4",0,"8",38,0,15,0,3,0,15,"30","740",6,7,8,5,"Wagon",15,"NW","MTORG","Rest","Moderate","",6.5,"FAC"
"1721",2022,"CCSP04642665177219",464266,5177219,"CCSP",162,1,3,"Failed",1,"6/7/2022","Incubating",2,1,"2","2",1,"-1",3,15,3,0,38,0,15,"40","180",7,8,7,7,"Wagon",15,"NW","MTORG","Rest","Moderate","",7.25,"FAC"
"1722",2022,"CCSP04646765176804",464676,5176804,"CCSP",162,1,3,"Failed",1,"6/7/2022","Incubating",1,1,"2","2",1,"-1",63,0,0,0,15,0,63,"70","",8,7,8,5,"Wagon",15,"NW","MTORG","Rest","Moderate","NO VEG HEIGHT",7,"FAC"
"1723",2022,"CCSP04645325176947",464532,5176947,"CCSP",162,1,3,"Survive",0,"6/7/2022","Laying",1,1,"2","0",0,"-4",15,15,15,0,3,3,38,"50","1100",9,7,12,11,"Wagon",15,"NW","MTORG","Rest","Moderate","",9.75,"FAC"
"1724",2022,"CCSP04645325176947",464532,5176947,"CCSP",165,2,3,"Survive",0,"6/7/2022","Incubating",1,1,"1","0",0,"-4",15,15,15,0,3,3,38,"50","1100",9,7,12,11,"Wagon",15,"NW","MTORG","Rest","Moderate","",9.75,"FAC"
"1725",2022,"CCSP04645325176947",464532,5176947,"CCSP",167,3,2,"Abandoned",1,"6/7/2022","Incubating",1,1,"1","0",0,"-4",15,15,15,0,3,3,38,"50","1100",9,7,12,11,"Wagon",15,"NW","MTORG","Rest","Moderate","",9.75,"FAC"
"1726",2022,"CCSP04648045176772",464804,5176772,"CCSP",161,1,1,"Survive",0,"6/8/2022","Laying",1,1,"1","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1727",2022,"CCSP04648045176772",464804,5176772,"CCSP",164,2,3,"Survive",0,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1728",2022,"CCSP04648045176772",464804,5176772,"CCSP",168,3,4,"Survive",0,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1729",2022,"CCSP04648045176772",464804,5176772,"CCSP",171,4,3,"Survive",0,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1730",2022,"CCSP04648045176772",464804,5176772,"CCSP",174,5,3,"Survive",0,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1731",2022,"CCSP04648045176772",464804,5176772,"CCSP",177,6,3,"Survive",0,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1732",2022,"CCSP04648045176772",464804,5176772,"CCSP",180,7,3,"Failed",1,"6/8/2022","Incubating",2,1,"3","1",0,"-3",15,0,3,0,0,0,63,"50","800",8,10,8,9,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1733",2022,"CCSP04644625177188",464462,5177188,"CCSP",161,1,1,"Survive",0,"6/8/2022","Incubating",1,1,"2","2",1,"10",15,38,3,0,3,0,15,"20","820",9,9,9,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1734",2022,"CCSP04644625177188",464462,5177188,"CCSP",164,2,3,"Survive",0,"6/8/2022","Nestling",1,1,"2","2",1,"10",15,38,3,0,3,0,15,"20","820",9,9,9,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1735",2022,"CCSP04644625177188",464462,5177188,"CCSP",168,3,4,"Failed",1,"6/8/2022","Nestling",1,1,"2","2",1,"10",15,38,3,0,3,0,15,"20","820",9,9,9,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"1736",2022,"CCSP04643935177226",464393,5177226,"CCSP",191,1,3,"Survive",0,"7/6/2022","Incubating",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1737",2022,"CCSP04643935177226",464393,5177226,"CCSP",194,2,3,"Survive",0,"7/6/2022","Incubating",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1738",2022,"CCSP04643935177226",464393,5177226,"CCSP",197,3,3,"Survive",0,"7/6/2022","Incubating",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1739",2022,"CCSP04643935177226",464393,5177226,"CCSP",200,4,3,"Survive",0,"7/6/2022","Nestling",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1740",2022,"CCSP04643935177226",464393,5177226,"CCSP",203,5,3,"Survive",0,"7/6/2022","Nestling",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1741",2022,"CCSP04643935177226",464393,5177226,"CCSP",206,6,3,"Runover",1,"7/6/2022","Nestling",1,1,"3","3",2,"3",0,38,85,0,15,0,15,"30","910",6,4,4,4,"Wagon",15,"NW","MTORG","Rest","Moderate","",4.5,"FAC"
"1742",2022,"CCSP04646715176904",464671,5176904,"CCSP",191,1,3,"Survive",0,"7/6/2022","Incubating",0,0,"2","3",0,"7",38,0,0,0,63,0,15,"30","720",7,6,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",7.25,"FAC"
"1743",2022,"CCSP04646715176904",464671,5176904,"CCSP",194,2,3,"Failed",1,"7/6/2022","Incubating",0,0,"2","3",0,"7",38,0,0,0,63,0,15,"30","720",7,6,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",7.25,"FAC"
"1744",2022,"CCSP04644595177164",464459,5177164,"CCSP",208,1,2,"Survive",0,"7/24/2022","Laying",0,0,"1","0",0,"-3",15,3,3,0,15,0,38,"35","1200",11,11,18,11,"Wagon",15,"NW","MTORG","Rest","Moderate","",12.75,"FAC"
"1745",2022,"CCSP04644595177164",464459,5177164,"CCSP",211,2,3,"Failed",1,"7/24/2022","Incubating",0,0,"1","0",0,"-3",15,3,3,0,15,0,38,"35","1200",11,11,18,11,"Wagon",15,"NW","MTORG","Rest","Moderate","",12.75,"FAC"
"1746",2022,"CCSP04645635176990",464563,5176990,"CCSP",211,1,3,"Survive",0,"7/26/2022","Incubating",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","DIDN'T INCLUDE FIRST CHECK WITH NEST BUILDING",11.5,"FAC"
"1747",2022,"CCSP04645635176990",464563,5176990,"CCSP",213,2,2,"Survive",0,"7/26/2022","Incubating",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1748",2022,"CCSP04645635176990",464563,5176990,"CCSP",216,3,3,"Survive",0,"7/26/2022","Incubating",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1749",2022,"CCSP04645635176990",464563,5176990,"CCSP",218,4,2,"Survive",0,"7/26/2022","Incubating",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1750",2022,"CCSP04645635176990",464563,5176990,"CCSP",221,5,3,"Survive",0,"7/26/2022","Incubating",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1751",2022,"CCSP04645635176990",464563,5176990,"CCSP",223,6,2,"Survive",0,"7/26/2022","Nestling",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1752",2022,"CCSP04645635176990",464563,5176990,"CCSP",225,7,2,"Survive",0,"7/26/2022","Nestling",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1753",2022,"CCSP04645635176990",464563,5176990,"CCSP",228,8,3,"Survive",0,"7/26/2022","Nestling",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1754",2022,"CCSP04645635176990",464563,5176990,"CCSP",230,9,2,"Failed",1,"7/26/2022","Nestling",0,0,"3","0",0,"-4",38,0,3,0,15,0,38,"25","910",9,17,10,10,"Wagon",15,"NW","MTORG","Rest","Moderate","",11.5,"FAC"
"1755",2022,"COGR04650775176137",465077,5176137,"COGR",182,1,3,"Survive",0,"6/27/2022","Incubating",1,1,"1","2",1,"-2",38,38,3,0,3,0,63,"100","1310",15,9,15,14,"Wagon",8,"SE","MTORG","Rest","Moderate","",13.25,"FAC"
"1756",2022,"COGR04650775176137",465077,5176137,"COGR",185,2,3,"Failed",1,"6/27/2022","Incubating",1,1,"1","2",1,"-2",38,38,3,0,3,0,63,"100","1310",15,9,15,14,"Wagon",8,"SE","MTORG","Rest","Moderate","",13.25,"FAC"
"1757",2021,"DICK04641955176850",464195,5176850,"DICK",186,1,3,"Failed",1,"7/1/2021","Nestling",0,0,"1","1",0,"1",15,15,3,0,15,0,63,"28","570",6,4,6,7,"Wagon",14,"NW","MTORG","Rest","Moderate","",5.75,"OBL"
"1758",2021,"DICK04644505176886",464450,5176886,"DICK",186,1,3,"Survive",0,"7/1/2021","Incubating",3,1,"1","1",3,"10",15,15,15,0,3,0,38,"45","710",6,8,5,12,"Wagon",14,"NW","MTORG","Rest","Moderate","",7.75,"OBL"
"1759",2021,"DICK04644505176886",464450,5176886,"DICK",189,2,3,"Survive",0,"7/1/2021","Nestling",2,1,"1","1",3,"10",15,15,15,0,3,0,38,"45","710",6,8,5,12,"Wagon",14,"NW","MTORG","Rest","Moderate","",7.75,"OBL"
"1760",2021,"DICK04644505176886",464450,5176886,"DICK",192,3,3,"Failed",1,"7/1/2021","Nestling",2,1,"1","1",3,"10",15,15,15,0,3,0,38,"45","710",6,8,5,12,"Wagon",14,"NW","MTORG","Rest","Moderate","",7.75,"OBL"
"1761",2022,"DICK04644065175806",464406,5175806,"DICK",183,1,3,"Survive",0,"6/28/2022","Incubating",2,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1762",2022,"DICK04644065175806",464406,5175806,"DICK",186,2,3,"Survive",0,"6/28/2022","Incubating",2,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1763",2022,"DICK04644065175806",464406,5175806,"DICK",189,3,3,"Survive",0,"6/28/2022","Incubating",2,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1764",2022,"DICK04644065175806",464406,5175806,"DICK",191,4,2,"Survive",0,"6/28/2022","Nestling",1,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1765",2022,"DICK04644065175806",464406,5175806,"DICK",194,5,3,"Survive",0,"6/28/2022","Nestling",0,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1766",2022,"DICK04644065175806",464406,5175806,"DICK",197,6,3,"Survive",0,"6/28/2022","Nestling",0,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1767",2022,"DICK04644065175806",464406,5175806,"DICK",200,7,3,"Survive",0,"6/28/2022","Nestling",0,1,"2","2",2,"2",63,0,3,0,3,0,38,"30","940",11,12,10,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.75,"OBL"
"1768",2022,"DICK04644175175811",464417,5175811,"DICK",183,1,3,"Failed",1,"6/28/2022","Incubating",0,0,"5","5",0,"5",63,0,3,0,3,0,38,"20","920",12,9,11,10,"Wagon",10,"SW","MTORG","Moderate","Full","",10.5,"OBL"
"1769",2022,"DICK04643655175757",464365,5175757,"DICK",183,1,3,"Survive",0,"6/28/2022","Incubating",0,0,"5","5",0,"0",63,0,0,0,3,0,15,"110","950",8,9,9,7,"Wagon",10,"SW","MTORG","Moderate","Full","",8.25,"OBL"
"1770",2022,"DICK04643655175757",464365,5175757,"DICK",186,2,3,"Survive",0,"6/28/2022","Incubating",0,0,"5","5",0,"0",63,0,0,0,3,0,15,"110","950",8,9,9,7,"Wagon",10,"SW","MTORG","Moderate","Full","",8.25,"OBL"
"1771",2022,"DICK04643655175757",464365,5175757,"DICK",189,3,3,"Failed",1,"6/28/2022","Incubating",0,0,"5","5",0,"0",63,0,0,0,3,0,15,"110","950",8,9,9,7,"Wagon",10,"SW","MTORG","Moderate","Full","",8.25,"OBL"
"1772",2022,"DICK04642415175903",464241,5175903,"DICK",205,1,2,"Survive",0,"7/21/2022","Nestling",3,1,"3","3",3,"10",63,38,15,0,15,0,38,"36","761",8,6,8,9,"Wagon",11,"SW","MTORG","Rest","Moderate","",7.75,"OBL"
"1773",2022,"DICK04642415175903",464241,5175903,"DICK",208,2,3,"Survive",0,"7/21/2022","Nestling",3,1,"3","3",3,"10",63,38,15,0,15,0,38,"36","761",8,6,8,9,"Wagon",11,"SW","MTORG","Rest","Moderate","",7.75,"OBL"
"1774",2022,"DICK04642415175903",464241,5175903,"DICK",211,3,3,"Failed",1,"7/21/2022","Nestling",3,1,"3","3",3,"10",63,38,15,0,15,0,38,"36","761",8,6,8,9,"Wagon",11,"SW","MTORG","Rest","Moderate","",7.75,"OBL"
"1775",2022,"DICK04643225176175",464322,5176175,"DICK",183,1,1,"Survive",0,"6/30/2022","Incubating",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1776",2022,"DICK04643225176175",464322,5176175,"DICK",186,2,3,"Survive",0,"6/30/2022","Incubating",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1777",2022,"DICK04643225176175",464322,5176175,"DICK",189,3,3,"Survive",0,"6/30/2022","Incubating",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1778",2022,"DICK04643225176175",464322,5176175,"DICK",191,4,2,"Survive",0,"6/30/2022","Incubating",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1779",2022,"DICK04643225176175",464322,5176175,"DICK",194,5,3,"Survive",0,"6/30/2022","Nestling",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1780",2022,"DICK04643225176175",464322,5176175,"DICK",197,6,3,"Survive",0,"6/30/2022","Nestling",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1781",2022,"DICK04643225176175",464322,5176175,"DICK",200,7,3,"Survive",0,"6/30/2022","Nestling",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1782",2022,"DICK04643225176175",464322,5176175,"DICK",203,8,3,"Survive",0,"6/30/2022","Nestling",0,0,"4","3",0,"-2",38,0,0,0,38,0,15,"70","1350",16,12,18,8,"Wagon",12,"SW","MTORG","Heavy","Rest","DATES SEEM OFF",13.5,"OBL"
"1783",2022,"DICK04642955176140",464295,5176140,"DICK",205,1,2,"Failed",1,"7/21/2022","Nestling",0,0,"3","3",0,"18",38,0,0,0,3,0,63,"20","1130",13,11,10,11,"Wagon",12,"SW","MTORG","Heavy","Rest","",11.25,"OBL"
"1784",2022,"DICK04641795176287",464179,5176287,"DICK",205,1,1,"Survive",0,"7/22/2022","Incubating",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1785",2022,"DICK04641795176287",464179,5176287,"DICK",208,2,3,"Survive",0,"7/22/2022","Incubating",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1786",2022,"DICK04641795176287",464179,5176287,"DICK",211,3,3,"Survive",0,"7/22/2022","Incubating",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1787",2022,"DICK04641795176287",464179,5176287,"DICK",214,4,3,"Survive",0,"7/22/2022","Nestling",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1788",2022,"DICK04641795176287",464179,5176287,"DICK",216,5,2,"Survive",0,"7/22/2022","Nestling",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1789",2022,"DICK04641795176287",464179,5176287,"DICK",218,6,2,"Survive",0,"7/22/2022","Nestling",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1790",2022,"DICK04641795176287",464179,5176287,"DICK",221,7,3,"Survive",0,"7/22/2022","Nestling",0,0,"3","3",0,"5",0,63,0,0,15,0,15,"130","1040",14,14,13,12,"Wagon",12,"SW","MTORG","Heavy","Rest","",13.25,"OBL"
"1791",2022,"DICK04644395177184",464439,5177184,"DICK",218,1,2,"Failed",1,"8/3/2022","Laying",0,0,"3","3",0,"0",38,63,0,0,15,0,38,"78","989",13,16,10,12,"Wagon",15,"NW","MTORG","Rest","Moderate","",12.75,"OBL"
"1792",2022,"DICK04646945177148",464694,5177148,"DICK",203,1,3,"Survive",0,"7/18/2022","Incubating",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1793",2022,"DICK04646945177148",464694,5177148,"DICK",206,2,3,"Survive",0,"7/18/2022","Incubating",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1794",2022,"DICK04646945177148",464694,5177148,"DICK",208,3,2,"Survive",0,"7/18/2022","Incubating",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1795",2022,"DICK04646945177148",464694,5177148,"DICK",211,4,3,"Survive",0,"7/18/2022","Nestling",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1796",2022,"DICK04646945177148",464694,5177148,"DICK",213,5,2,"Survive",0,"7/18/2022","Nestling",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1797",2022,"DICK04646945177148",464694,5177148,"DICK",216,6,3,"Survive",0,"7/18/2022","Nestling",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1798",2022,"DICK04646945177148",464694,5177148,"DICK",218,7,2,"Survive",0,"7/18/2022","Nestling",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
"1799",2022,"DICK04646945177148",464694,5177148,"DICK",221,8,3,"Survive",0,"7/18/2022","Nestling",0,0,"4","3",0,"0",15,3,0,0,63,0,15,"20","850",8,11,9,10,"Wagon",16,"NW","MTORG","Heavy","Rest","",9.5,"OBL"
